time_s,altitude_km,speed_kms,flight_path_deg,dynamic_pressure_kpa,normal_load_g,thrust_kN,cone_margin_deg,rx,ry,rz,vx,vy,vz,mass
3804.0,595.745864482672,7.59638265010643,0.20590160933412818,0.0,0.0,0.0,0.0,-975289.3405290067,124535.93146503688,-6897017.431057503,-2216.234997457123,7253.937639402259,416.7979445095722,673.8232729831177
3805.0,595.7731983781168,7.596353099140905,0.2064323107835752,0.0,0.0,0.0,0.0,-977505.0002475664,131789.79427677346,-6896596.568036668,-2215.0840066118753,7253.786559208176,424.9279985253014,673.8232729831177
3806.0,595.8006025114981,7.596323472357776,0.20696276885586637,0.0,0.0,0.0,0.0,-979719.5076763716,139043.50173379175,-6896167.57525936,-2213.9304181903876,7253.62693003053,433.0574558195377,673.8232729831177
3807.0,595.8280768496851,7.596293769793763,0.20749298292853072,0.0,0.0,0.0,0.0,-981932.8602185737,146297.04528730465,-6895730.453327208,-2212.774233648788,7253.458752264095,441.18630657689965,673.8232729831177
3808.0,595.8556213594592,7.596263991485684,0.2080229523794077,0.0,0.0,0.0,0.0,-984145.0552787822,153550.41638892525,-6895285.202851656,-2211.6154544464343,7253.282026314483,449.314540983234,673.8232729831177
3809.0,595.883236007519,7.596234137470445,0.2085526765866476,0.0,0.0,0.0,0.0,-986356.0902630672,160803.60649067775,-6894831.824453962,-2210.454082045911,7253.096752598145,457.4421492256296,673.8232729831177
3810.0,595.9109207604816,7.5962042077850445,0.20908215492871127,0.0,0.0,0.0,0.0,-988565.9625789631,168056.6070450081,-6894370.318765196,-2209.290117913027,7252.902931542365,465.56912149243067,673.8232729831177
3811.0,595.9386755848778,7.596174202466577,0.20961138678437372,0.0,0.0,0.0,0.0,-990774.669635472,175309.40950479507,-6893900.686426239,-2208.123563516814,7252.700563585261,473.6954479732505,673.8232729831177
3812.0,595.9665004471541,7.596144121552226,0.21014037153272247,0.0,0.0,0.0,0.0,-992982.2088430664,182562.00532336088,-6893422.928087781,-2206.9544203295227,7252.4896491757845,481.8211188589849,673.8232729831177
3813.0,595.9943953136736,7.596113965079268,0.21066910855315737,0.0,0.0,0.0,0.0,-995188.5776136925,189814.38595448216,-6892937.044410322,-2205.782689826621,7252.270188773716,489.9461243418257,673.8232729831177
3814.0,596.0223601507181,7.596083733085074,0.2111975972253971,0.0,0.0,0.0,0.0,-997393.7733607739,197066.54285240071,-6892443.0360641675,-2204.608373486793,7252.042182849664,498.07045461527434,673.8232729831177
3815.0,596.0503949244815,7.596053425607104,0.21172583692946945,0.0,0.0,0.0,0.0,-999597.7934992143,204318.46747183436,-6891940.9037294295,-2203.431472791935,7251.805631885067,506.1940998741555,673.8232729831177
