time_s,altitude_km,speed_kms,flight_path_deg,dynamic_pressure_kpa,normal_load_g,thrust_kN,cone_margin_deg,rx,ry,rz,vx,vy,vz,mass
634.0,540.451883653108,5.856201564229915,-1.064424044244115,0.0,0.36702082246665857,3.986928104575163,0.0,-3353972.4369751527,4328227.646146544,4217283.660746072,-5020.523506112008,-2632.7191648922717,-1469.0916527822988,1107.7124183007309
635.0,540.3424439550005,5.859257382985751,-1.076590197493784,0.0,0.36745444820208695,3.986928104575163,0.0,-3358992.7127961023,4325592.321935451,4215812.305761446,-5020.027793446174,-2637.928765485039,-1473.61794958108,1106.4052287582472
636.0,540.231727197703,5.862288528121055,-1.0882860935946583,0.0,0.3678890997850088,3.986928104575163,0.0,-3364012.489334949,4322951.807193541,4214336.440212709,-5019.524942186202,-2643.100218973555,-1478.112774510886,1105.0980392157635
637.0,540.1197797816554,5.865295436686471,-1.0995297606707128,0.0,0.3683247808600739,3.986928104575163,0.0,-3369031.7592760515,4320306.139424206,4212856.0949944705,-5019.014598184321,-2648.2348130130554,-1482.577282293751,1103.7908496732798
638.0,540.0066463843771,5.868278570541809,-1.1103383616424043,0.0,0.3687614950892179,3.986928104575163,0.0,-3374050.5149772577,4317655.354864459,4211371.299869082,-5018.496462575081,-2653.333792693161,-1487.012582715471,1102.4836601307961
639.0,539.8923700412605,5.871238412523619,-1.1207282384193216,0.0,0.3691992461517644,3.986928104575163,0.0,-3379068.748522692,4314999.488526915,4209882.083510684,-5017.970286787964,-2658.3983617151175,-1491.4197424053207,1101.1764705883124
640.0,539.7769922222914,5.8741754630322225,-1.130714954201744,0.0,0.3696380377445286,3.986928104575163,0.0,-3384086.451770771,4312338.574240568,4208388.473547484,-5017.435867984861,-2663.429683618478,-1495.799786592041,1099.8692810458288
641.0,539.6605529048899,5.877090236995217,-1.1403133338847236,0.0,0.37007787358192085,3.986928104575163,0.0,-3389103.6163978484,4309672.644690316,4206890.496602297,-5016.893044887128,-2668.428883040133,-1500.1537008269693,1098.562091503345
642.0,539.5430906430306,5.879983261168683,-1.1495375025782808,0.0,0.3705187573960523,3.986928104575163,0.0,-3394120.2339378675,4307001.731455233,4205388.178331379,-5016.341693959572,-2673.397046991427,-1504.4824326672071,1097.2549019608614
643.0,539.4246426328243,5.882855071741096,-1.158400922273692,0.0,0.3709606929368395,3.986928104575163,0.0,-3399136.295818361,4304325.8650455475,4203881.543461605,-5015.781725921192,-2678.3352261415375,-1508.7868933134055,1095.9477124183777
644.0,539.305244774715,5.885706212208467,-1.1669164266977838,0.0,0.37140368397211165,3.986928104575163,0.0,-3404151.793393109,4301645.0749383485,4202370.615826031,-5015.2130825549,-2683.24443609736,-1513.0679591981539,1094.640522875894
645.0,539.1849317324683,5.888537231492365,-1.1750962544066066,0.0,0.3718477342877166,3.986928104575163,0.0,-3409166.7179717454,4298959.389612013,4200855.418397892,-5014.635733790659,-2688.1256586719414,-1517.3264735221387,1093.3333333334103
646.0,539.0637369891098,5.891348682275345,-1.1829520801764186,0.0,0.37229284768763016,3.986928104575163,0.0,-3414181.0608465723,4296268.83657937,4199335.973323096,-5014.04967503858,-2692.9798431350023,-1521.563247736201,1092.0261437909267
647.0,538.941692899961,5.894141119530868,-1.1904950447549332,0.0,0.372739027994063,3.986928104575163,0.0,-3419194.81331682,4293573.442419639,4197812.301951257,-5013.454924750451,-2697.8079074403845,-1525.7790629682215,1090.718954248443
648.0,538.8188307429235,5.896915099227184,-1.1977357830384139,0.0,0.37318627904757157,3.986928104575163,0.0,-3424207.966710575,4290873.232809137,4196284.424865336,-5012.851522189984,-2702.6107394263495,-1529.9746713944182,1089.4117647059593
649.0,538.695180766168,5.8996711771866925,-1.2046844507423022,0.0,0.37363460470716736,3.986928104575163,0.0,-3429220.5124045718,4288168.232550814,4194752.361909933,-5012.23952539374,-2707.3891979855803,-1534.150797555164,1088.1045751634756
650.0,538.5707722333456,5.902409908084262,-1.211350749633523,0.0,0.37408400885042836,3.986928104575163,0.0,-3434232.441842034,4285458.465602631,4193216.132218294,-5011.619009306223,-2712.1441142025146,-1538.308139615864,1086.797385620992
651.0,538.4456334664588,5.9051318445696035,-1.2177439513923753,0.0,0.37453449537361044,3.986928104575163,0.0,-3439243.7465487295,4282743.955104812,4191675.754238079,-5010.99006407407,-2716.87629245629,-1542.447370573767,1085.4901960785082
652.0,538.3197851607948,5.907851368187903,-1.224000509950118,0.0,0.37498606819176045,3.986928104575163,0.0,-3444254.420611609,4280024.7162087895,4190131.2399916146,-5010.357722905378,-2721.6009088442756,-1546.5806704146169,1084.1830065360245
653.0,538.1932378579695,5.910574581394811,-1.2301773281356707,0.0,0.37543873123882915,3.986928104575163,0.0,-3449264.461719807,4277300.753283555,4188582.59285155,-5009.724156386682,-2726.3243503933363,-1550.713157098548,1082.8758169935409
654.0,538.0659991180934,5.913301483052662,-1.2362743574351127,0.0,0.3758924884677859,3.986928104575163,0.0,-3454273.868652391,4274572.067503249,4187029.813631132,-5009.089373360292,-2731.0466184973266,-1554.8448304432593,1081.5686274510572
655.0,537.938076516455,5.916032072056733,-1.242291549199237,0.0,0.3763473438507334,3.986928104575163,0.0,-3459282.640197291,4271838.660040619,4185472.9031437915,-5008.453382710665,-2735.767714552799,-1558.9756902622107,1080.2614379085735
656.0,537.8094776435802,5.918766347335397,-1.2482288546423117,0.0,0.3768033013790235,3.986928104575163,0.0,-3464290.7751513436,4269100.532067012,4183911.8622031487,-5007.816193364656,-2740.4876399591003,-1563.105736364666,1078.9542483660898
657.0,537.6802101052906,5.921504307850264,-1.2540862248407592,0.0,0.3772603650633746,3.986928104575163,0.0,-3469298.272320333,4266357.684752376,4182346.691623016,-5007.177814291761,-2745.206396118463,-1567.2349685557344,1077.6470588236061
658.0,537.5502815227527,5.924245952596336,-1.2598636107320234,0.0,0.3777185389339882,3.986928104575163,0.0,-3474305.1305190343,4263610.119265255,4180777.3922174033,-5006.53825450437,-2749.9239844361036,-1571.3633866364137,1076.3398692811224
659.0,537.419699532534,5.926991280602156,-1.2655609631131848,0.0,0.3781778270406687,3.986928104575163,0.0,-3479311.3485712567,4260857.836772785,4179203.9648005213,-5005.897523058018,-2754.640406320317,-1575.490990403633,1075.0326797386388
660.0,537.2884717866555,5.9297402909299635,-1.2711782326398036,0.0,0.37863823345294123,3.986928104575163,0.0,-3484316.925309886,4258100.838440693,4177626.4101867857,-5005.255629051636,-2759.3556631825736,-1579.6177796502968,1073.725490196155
661.0,537.1566059526504,5.932492982675843,-1.2767153698246387,0.0,0.37909976226017295,3.986928104575163,0.0,-3489321.85957693,4255339.125433294,4176044.7291908218,-5004.6125816278045,-2764.069756437617,-1583.7437541653283,1072.4183006536714
662.0,537.0241097136159,5.935249354969882,-1.2821723250363661,0.0,0.37956241757169384,3.986928104575163,0.0,-3494326.1502235592,4252572.698913485,4174458.9226274667,-5003.968389973009,-2768.782687503562,-1587.8689137337135,1071.1111111111877
663.0,536.8909907682696,5.938009406976328,-1.2875490484983734,0.0,0.3800262035169182,3.986928104575163,0.0,-3499329.7961101546,4249801.560042743,4172868.991311776,-5003.323063317895,-2773.494457801994,-1591.9932581365472,1069.803921568704
664.0,536.7572568310062,5.940773137893744,-1.2928454902874569,0.0,0.38049112424546844,3.986928104575163,0.0,-3504332.796106349,4247025.709981123,4171274.936059025,-5002.676610937527,-2778.205068758068,-1596.1167871510768,1068.4967320262203
665.0,536.6229156319508,5.943540546955167,-1.298061600332603,0.0,0.3809571839272977,3.986928104575163,0.0,-3509335.149091073,4244245.149887253,4169676.7576847146,-5002.029042151645,-2782.9145218006092,-1600.2395005507485,1067.1895424837367
666.0,536.4879749170123,5.9463116334282695,-1.3031973284137355,0.0,0.3814243867528155,3.986928104575163,0.0,-3514336.8539525983,4241459.880918328,4168074.457004573,-5001.380366324925,-2787.6228183622143,-1604.3613981052538,1065.882352941253
667.0,536.3524424479464,5.94908639661552,-1.3082526241604384,0.0,0.381892736933013,3.986928104575163,0.0,-3519337.9095885847,4238669.90423011,4166468.0348345614,-5000.7305928672395,-2792.329959879353,-1608.4824795805748,1064.5751633987693
668.0,536.2163260024068,5.9518648358543444,-1.3132274370507027,0.0,0.3823622386995891,3.986928104575163,0.0,-3524338.314906125,4235875.2209769245,4164857.4919908764,-5000.079731233921,-2797.0359477924703,-1612.602744739032,1063.2679738562856
669.0,536.0796333740018,5.954646950517292,-1.3181217164096883,0.0,0.38283289630507844,3.986928104575163,0.0,-3529338.068821789,4233075.832311652,4163242.8292899546,-4999.427790926025,-2801.7407835460917,-1616.7221933393314,1061.960784313802
670.0,535.9423723723497,5.957432740012199,-1.3229354114084853,0.0,0.38330471402297966,3.986928104575163,0.0,-3534337.170261672,4230271.739385726,4161624.047548475,-4998.774781490595,-2806.4444685889252,-1620.8408251366125,1060.6535947713182
671.0,535.804550823139,5.9602222037823545,-1.3276684710627928,0.0,0.38377769614788465,3.986928104575163,0.0,-3539335.6181614385,4227462.94334913,4160001.1475833645,-4998.120712520927,-2811.1470043739664,-1624.958639882496,1059.3464052288346
